Category,name,mrp,discountPercent,availableQuantity,discountedSellingPrice,weightInGms,outOfStock,quantity,target
Ice Cream & Desserts,Nestle Cerelac 5 Grains & Fruits Cereal,28800,0,6,28800,300,False,300,160665.94974809507
Ice Cream & Desserts,The Whole Truth - 5 Grain Muesli No Added Sugar,32500,20,6,26000,350,False,350,145045.64907814137
Ice Cream & Desserts,Ching's Secret  Pad Thai Noodles Green Curry,20000,0,6,20000,130,False,130,111573.5762139549
Ice Cream & Desserts,Aashirvaad Suji Halwa With Jaggery,7500,0,6,7500,70,False,70,41840.09108023308
Ice Cream & Desserts,Mother's Recipe Mango Pickle ,12000,0,1,12000,400,False,400,11157.35762139549
Ice Cream & Desserts,Ching's Secret Pad Thai Noodles - Extra Hot Thai Chilli,20000,0,6,20000,130,False,130,111573.5762139549
Ice Cream & Desserts,Kellogg's Special K Original Corn Flakes,39900,11,6,35500,900,False,900,198043.09777976995
Ice Cream & Desserts,Knorr Sweet Corn Chicken Soup,5500,0,2,5500,42,False,42,10227.577819612532
Ice Cream & Desserts,Ching's Secret Tomato Soup,5500,0,6,5500,55,False,55,30682.733458837596
Ice Cream & Desserts,Funfoods Peanut Butter Creamy,16900,0,1,16900,400,False,400,15713.278650131982
Ice Cream & Desserts,Japanese Choice Udon Noodles,29500,9,6,26600,250,False,250,148392.85636456002
Ice Cream & Desserts,Kelloggs Muesli - With 22% Fruit Magic,32000,10,5,28800,500,False,500,133888.29145674588
Ice Cream & Desserts,Dabur Hommade - Kalonji Tamatar Ki Chutney,6500,6,6,6100,200,False,200,34029.940745256245
Ice Cream & Desserts,Kitchens Of India Dal Makhani,11000,30,1,7700,285,False,285,7159.304473728773
Ice Cream & Desserts,Aashirvaad Suji Halwa With Jaggery,5500,30,6,3800,80,False,80,21198.97948065143
Ice Cream & Desserts,Del Monte Green Chili Sauce,5500,0,3,5500,190,False,190,15341.366729418798
Ice Cream & Desserts,Pedigree Dog Food Adult Chicken & Veg,66000,10,1,59400,3000,False,3,55228.92022590768
Ice Cream & Desserts,Kellogg's Original Corn Flakes,18500,5,6,17500,475,False,475,97626.87918721054
Ice Cream & Desserts,Pedigree Puppy Dry Dog Food Food Chicken & Milk,69000,6,2,64800,3000,False,3,120499.46231107129
Ice Cream & Desserts,Kitchens Of India Rajma Masala,11000,30,5,7700,285,False,285,35796.52236864386
Ice Cream & Desserts,Kitchen Of India Ready-To-Eat Pindi Channa,11000,30,2,7700,285,False,285,14318.608947457546
Ice Cream & Desserts,Figaro Pitted Black Olive ,17900,0,6,17900,450,False,450,99858.35071148963
Ice Cream & Desserts,Cantina Tabasco Red Sauce,14000,15,6,11900,60,False,60,66386.27784730316
Ice Cream & Desserts,Mother's Recipe Pickle - Mixed,14900,26,6,10900,500,False,500,60807.59903660542
Ice Cream & Desserts,Nestle Cerelac Baby Cereal with Milk 5 Grains & Vegetables from 18 to 24 Month,27900,0,5,27900,300,False,300,129704.28234872257
Ice Cream & Desserts,Mother's Recipe Tamarind Paste,5000,2,2,4900,200,False,200,9111.842057472983
Ice Cream & Desserts,Pedigree Meat Jerky Adult Dog Treat Barbecued Chicken,14000,20,6,11200,80,False,80,62481.20267981474
Ice Cream & Desserts,Veeba Peri Peri Sauce,16100,0,6,16100,300,False,300,89816.72885223369
Ice Cream & Desserts,Pantai Sriracha Yellow Chilli Sauce,22500,15,6,19100,200,False,200,106552.76528432693
Ice Cream & Desserts,Praakritik Organic Jumbo Rolled Oats,19000,11,6,16900,500,False,500,94279.67190079189
Ice Cream & Desserts,Ching's Secret Just Soak - Whole Wheat Veg Hakka Noodles,12300,0,6,12300,600,False,600,68617.74937158226
Ice Cream & Desserts,Pantai Spring Roll Sauce,27500,10,6,24500,200,False,200,136677.63086209475
Ice Cream & Desserts,MTR Vermicelli Payasam,7500,0,6,7500,180,False,180,41840.09108023308
Ice Cream & Desserts,Bagrrys Corn Flakes,35000,0,6,35000,880,False,800,195253.75837442107
Ice Cream & Desserts,MTR Ready To Eat Palak Paneer ,13500,11,6,12000,300,False,300,66944.14572837294
Ice Cream & Desserts,Del Monte Red Chili Sauce,5500,0,5,5500,190,False,190,25568.94454903133
Ice Cream & Desserts,Kitchens of India Mutter Paneer Mix,12000,30,4,8400,285,False,285,31240.60133990737
Ice Cream & Desserts,Pantai Green Curry Paste,6000,6,6,5600,50,False,50,31240.60133990737
Ice Cream & Desserts,The Laughing Cow Cheese Spread Plain,11000,0,6,11000,180,False,180,61365.46691767519
Ice Cream & Desserts,MTR Dal Fry,11000,0,5,11000,300,False,300,51137.88909806266
Ice Cream & Desserts,Pantai Fish Sauce,27500,14,6,23400,200,False,200,130541.08417032723
Ice Cream & Desserts,Cantina Beans Mexican Beans,25000,14,6,21300,410,False,410,118825.85866786196
Ice Cream & Desserts,Ching's Secret Manchurian Instant Noodle,11400,0,6,11400,480,False,480,63596.93844195429
Ice Cream & Desserts,Remia Salad Italian Dressing ,23000,0,6,23000,250,False,250,128309.61264604813
Ice Cream & Desserts,Yummiez Veg Cheese Fingers Pouch,23000,0,4,23000,400,False,400,85539.7417640321
Ice Cream & Desserts,MTR Dal Makhani,11000,0,4,11000,300,False,300,40910.31127845013
Ice Cream & Desserts,MTR Ready to Eat Pav Bhaji,11000,0,6,11000,300,False,300,61365.46691767519
Ice Cream & Desserts,Weikfield Tomato Salsa Instant Pasta,2500,0,1,2500,77,False,77,2324.4495044573937
Ice Cream & Desserts,Nestlé CERELAC Baby Cereal with Milk,27200,0,1,27200,300,False,300,25290.010608496443
Ice Cream & Desserts,Remia Salad Caesar Dressing,25000,0,6,25000,250,False,250,139466.97026744363
Ice Cream & Desserts,Bagrrys Fruit N Fibre Muesli Mixed Fruit,33000,0,6,33000,500,False,500,184096.40075302558
Ice Cream & Desserts,MTR Paneer Butter Masala & Veg Pulao,17500,9,4,15800,375,False,375,58762.08347268291
Ice Cream & Desserts,Sundrop Cocoa Nut Hazelnut Chocolatey Spread,12000,0,6,12000,160,False,160,66944.14572837294
Ice Cream & Desserts,Moi Soi Manchurian Sauce - For Stir Fry Marinade Spread & Dip,28000,50,6,14000,175,False,175,78101.50334976843
Ice Cream & Desserts,Pedigree Dog Food Adult Meat & Rice,66000,7,2,60800,3000,False,3,113061.22389680763
Ice Cream & Desserts,Pantai Sriracha Green Chilli Sauce,22500,15,6,19100,200,False,200,106552.76528432693
Ice Cream & Desserts,Pantai Chilli Garlic Sauce,27500,14,6,23400,200,False,200,130541.08417032723
Ice Cream & Desserts,Pantai Dark Soy Sauce,27500,14,6,23400,200,False,200,130541.08417032723
Ice Cream & Desserts,Yoga Bar Peanut Butter Dark Chocolate Jar,24900,0,4,24900,400,False,400,92606.06825758256
Ice Cream & Desserts,Cantina Tabasco Green Sauce,14000,15,6,11900,60,False,60,66386.27784730316
Ice Cream & Desserts,Pantai Pad Thai Sauce (Non-Veg),32500,9,5,29300,200,False,200,136212.74096120326
Ice Cream & Desserts,Pantai Sweet Chilli Sauce,27500,14,6,23400,200,False,200,130541.08417032723
Ice Cream & Desserts,Ching's Secret Schezwan Instant Noodle,11400,0,6,11400,480,False,480,63596.93844195429
Ice Cream & Desserts,Yummiez Chicken Garlic Fingers Pouch,25000,0,5,25000,400,False,400,116222.47522286969
Ice Cream & Desserts,Pediasure Premium Chocolate Powdered Health Drink,61000,0,2,61000,400,False,400,113433.13581752082
Ice Cream & Desserts,Chings Secret Hot Garlic Instant Noodles,9100,0,6,9100,60,False,60,50765.97717734948
Ice Cream & Desserts,Godrej Yummiez Cheese Corn Nuggets ,23000,0,4,23000,400,False,400,85539.7417640321
Ice Cream & Desserts,Pantai Hot Chilli Sauce,27500,14,6,23400,200,False,200,130541.08417032723
Ice Cream & Desserts,Knorr International Mexican Tomato Corn Soup ,6500,6,3,6100,52,False,52,17014.970372628122
Ice Cream & Desserts,Bagrry's Fruit Fibre Muesli Mixed Fruit ,59500,0,5,59500,1000,False,1,276609.49103042984
Ice Cream & Desserts,MTR Roasted Vermicelli ,10500,0,4,10500,850,False,850,39050.75167488422
Ice Cream & Desserts,Maggi 2-Minute Instant Noodles - Masala,4400,0,0,4400,280,True,280,0.0
Ice Cream & Desserts,"Kurkure Green Chutney, Rajasthani Style",2000,0,0,2000,90,True,90,0.0
Ice Cream & Desserts,Kellogg's Chocos Combo Pack,6000,6,0,5600,156,True,156,0.0
Ice Cream & Desserts,Kissan Mixed Fruit Jam ,15500,0,0,15500,500,True,500,0.0
Ice Cream & Desserts,Lijjat Urad Papad,6000,5,0,5700,200,True,200,0.0
Ice Cream & Desserts,Amul Cheese Spread Yummy Plain,8500,0,0,8500,200,True,200,0.0
Ice Cream & Desserts,Mother's Recipe Ginger And Garlic Paste,5000,24,0,3800,200,True,200,0.0
Ice Cream & Desserts,Maggi Magic Cubes Chicken,4000,2,0,3900,40,True,40,0.0
Ice Cream & Desserts,Pedigree Puppy Chicken Chunks in Gravy ,3500,2,0,3400,70,True,70,0.0
Ice Cream & Desserts,The Whole Truth Peanut Butter - Unsweetened & Crunchy,18500,20,0,14800,325,True,325,0.0
Ice Cream & Desserts,Ching's Chow Mein Hakka Noodles Masala,1000,0,0,1000,20,True,20,0.0
Ice Cream & Desserts,Safal Frozen Mixed Vegetables,6000,5,0,5700,500,True,500,0.0
Ice Cream & Desserts,Safal Frozen Corn,4100,4,0,3900,200,True,200,0.0
Ice Cream & Desserts,Amul Cheese Spread Spicy Garlic,8500,3,0,8200,200,True,200,0.0
Ice Cream & Desserts,Ching's Secret Veg Hakka Noodles,10700,0,0,10700,600,True,600,0.0
Ice Cream & Desserts,Saffola Oats 100 % Natural,1500,0,0,1500,38,True,38,0.0
Ice Cream & Desserts,Lijjat Moong Papad,6000,5,0,5700,200,True,200,0.0
Ice Cream & Desserts,Mothers Recipe Papad - Sabudana With Rock Salt,3100,9,0,2800,70,True,70,0.0
Ice Cream & Desserts,Maggi Chilly Chow Cuppa Noodles,5000,0,0,5000,70,True,70,0.0
Ice Cream & Desserts,Veeba Favourites Eggless Burger Mayonnaise,6900,8,0,6300,250,True,250,0.0
Ice Cream & Desserts,Sunfeast Yippee! Magic Masala Noodles,4800,6,0,4500,240,True,240,0.0
Ice Cream & Desserts,Top Ramen Masala,9100,9,0,8200,560,True,560,0.0
Ice Cream & Desserts,Kelloggs Corn Flakes With Real Strawberry Pure,26500,10,0,23600,575,True,575,0.0
Ice Cream & Desserts,Mother's Recipe Potato Papad,3100,9,0,2800,70,True,75,0.0
Ice Cream & Desserts,Mothers Recipe Rice Papad Ajwain,2400,0,0,2400,75,True,75,0.0
Ice Cream & Desserts,Chef's Basket Durum Wheat Penne Pasta,16000,50,0,8000,500,True,500,0.0
Ice Cream & Desserts,Dabur Hommade - Imli Sauce Saunth,2000,10,0,1800,100,True,100,0.0
Ice Cream & Desserts,Zorabian Chicken Kheema Parathas,19000,0,0,19000,300,True,300,0.0
Ice Cream & Desserts,Sunfeast Pasta Treat Pack of Tomato Cheese,2800,17,0,2300,65,True,65,0.0
Ice Cream & Desserts,Safal Frozen - Sweet Corn,16000,5,0,15200,1000,True,1,0.0
Ice Cream & Desserts,MTR Vegetable Upma,2500,0,0,2500,60,True,60,0.0
Ice Cream & Desserts,Del Monte Original Blend Tomato Ketchup Pouch,12000,7,0,11100,950,True,950,0.0
Ice Cream & Desserts,Del Monte Natural Vinegar ,5500,3,0,5300,180,True,180,0.0
Ice Cream & Desserts,Del Monte Eggless Mayo,13500,6,0,12600,500,True,500,0.0
Ice Cream & Desserts,ITC Master Chef Cheesy Corn Triangles,16000,5,0,15200,320,True,320,0.0
Ice Cream & Desserts,Mother's Recipe Mixed Pickle ,11500,4,0,11000,400,True,400,0.0
Ice Cream & Desserts,Godrej Yummiez Chicken Breakfast Salami,15000,4,0,14300,250,True,250,0.0
Ice Cream & Desserts,Hershey's Cocoa + Almond Spread,29500,9,0,26600,350,True,350,0.0
Ice Cream & Desserts,Maggi Special Masala Spicy Yummy Noodles,7200,0,0,7200,280,True,280,0.0
Ice Cream & Desserts,Del Monte Schezwan Sauce,5500,0,0,5500,190,True,190,0.0
Ice Cream & Desserts,Yummiez Green Peas,13500,0,0,13500,500,True,500,0.0
Ice Cream & Desserts,Yummiez Green Peas,25000,0,0,25000,1000,True,1,0.0
Ice Cream & Desserts,Yummiez American Sweet Corn,8500,0,0,8500,400,True,400,0.0
Ice Cream & Desserts,Dr Oetker Cucumber & Carrot Sandwich Spread Veg,7900,0,0,7900,250,True,250,0.0
Ice Cream & Desserts,Del Monte Pitted Green Olives,25000,0,0,25000,450,True,450,0.0
Chocolates & Candies,Maggi 2 Minute Masala Noodles,1200,0,6,1200,70,False,70,6694.414572837294
Chocolates & Candies,iD Idli & Dosa Batter ,8000,15,6,6800,1000,False,1,37935.01591274467
Chocolates & Candies,iD Malabar Parota ,8000,10,4,7200,400,False,400,26777.658291349177
Chocolates & Candies,iD Wheat Lachha Paratha,8000,12,6,7000,400,False,400,39050.75167488422
Chocolates & Candies,McCain Aloo Tikki,11000,4,6,10500,400,False,400,58576.12751232632
Chocolates & Candies,McCain Smiles Cripsy Happy Potatoes,12000,5,6,11400,415,False,415,63596.93844195429
Chocolates & Candies,McCain Veggie Burger Patty,11500,3,6,11100,360,False,360,61923.33479874497
Chocolates & Candies,McCain Veggie Fingers,11700,5,6,11100,400,False,400,61923.33479874497
Chocolates & Candies,Amul Delicious Fat Spread - Cholesterol Free,1800,5,6,1700,100,False,100,9483.753978186167
Chocolates & Candies,Whiskas Wet  Meal (Adult - Cat Food)  Chicken in Gravy,3500,2,2,3400,85,False,85,6322.502652124111
Chocolates & Candies,McCain Chilli Garlic Potato Bites Crunchy Potato Nuggets,12500,5,1,11800,420,False,420,10971.401661038899
Chocolates & Candies,Ching's Secret Instant Hot Garlic Noodles,1500,0,3,1500,60,False,60,4184.009108023309
Chocolates & Candies,Veeba Eggless Mayonnaise,7900,11,5,7000,250,False,250,32542.29306240351
Chocolates & Candies,Ching's Secret Instant Schezwan Noodles,1500,0,6,1500,60,False,60,8368.018216046617
Chocolates & Candies,Veeba Pasta And Pizza Sauce,7500,13,5,6500,280,False,280,30217.84355794612
Chocolates & Candies,Top Ramen  Noodles Curry Veg Pouch,2000,0,1,2000,70,False,70,1859.559603565915
Chocolates & Candies,Saffola Veggie Twist Masala Oats,1500,0,6,1500,38,False,38,8368.018216046617
Chocolates & Candies,Unibic Almond & Oats Protein Bar,4000,17,4,3300,30,False,30,12273.093383535039
Chocolates & Candies,Quaker Oats,7900,0,2,7900,400,False,400,14690.520868170728
Chocolates & Candies,Amul Delicious Fat Spread - Cholesterol Free,8800,2,2,8600,500,False,500,15992.212590666868
Chocolates & Candies,McCain French Fries,12000,5,1,11400,420,False,420,10599.489740325715
Chocolates & Candies,Ching's Secret Manchow Instant Soup,1000,0,1,1000,15,False,15,929.7798017829575
Chocolates & Candies,McCain Potato Cheese Shotz,13000,4,6,12400,250,False,250,69175.61725265204
Chocolates & Candies,McCain Masala - Fries,12000,5,3,11400,375,False,375,31798.469220977146
Chocolates & Candies,Ching's Secret Schezwan Fried Rice Masala,1500,0,6,1500,20,False,20,8368.018216046617
Chocolates & Candies,McCain New Mini Samosa with Cheese Pizza Style Filling,12000,1,3,11800,240,False,240,32914.204983116695
Chocolates & Candies,McCain Chilli Cheesy Nuggets,13000,4,1,12400,250,False,250,11529.269542108674
Chocolates & Candies,"Whiskas Adult (+1 Year) Dry Cat Food, Ocean Fish Flavour",43000,10,6,38700,1200,False,1,215894.86997400274
Chocolates & Candies,Chings Instant Soup - Hot & Sour,1000,0,1,1000,15,False,15,929.7798017829575
Chocolates & Candies,Amul Spray Infant Milk Food,19700,2,6,19300,500,False,500,107668.50104646648
Chocolates & Candies,McCain Smiles - Pudina Chatka,12000,5,3,11400,375,False,375,31798.469220977146
Chocolates & Candies,McCain French Fries Crisp & Delicious,17500,4,3,16700,750,False,750,46581.96806932617
Chocolates & Candies,Ferrero Nutella Hazelnut Spread,22000,5,2,20700,180,False,180,38492.88379381444
Chocolates & Candies,Lijjat Garlic Papad,6000,5,5,5700,200,False,200,26498.72435081429
Chocolates & Candies,Switz Samosa Dough Sheets,9000,4,6,8600,50,False,50,47976.637772000606
Chocolates & Candies,Amul Cheese Spread Creamy,8500,5,6,8000,180,False,180,44629.43048558196
Chocolates & Candies,Maggi Imli Sauce Pichkoo,2200,0,6,2200,90,False,90,12273.093383535039
Chocolates & Candies,Whiskas Kitten (2-12 months) Dry Cat Food Food Ocean Fish,38500,9,5,34700,1100,False,1100,161316.79560934313
Chocolates & Candies,Chings Instant Soup - Sweet Corn Veg,1000,0,2,1000,15,False,15,1859.559603565915
Chocolates & Candies,Whiskas Wet  Meal (Kitten - Cat Food)  Chicken in Gravy,3500,5,2,3300,85,False,85,6136.546691767519
Chocolates & Candies,McCain Crazy Fries Masala MixHot 'n' Tangy,12000,5,6,11400,400,False,400,63596.93844195429
Chocolates & Candies,The Whole Truth Double Cocoa Protein Bar No Sugar,10000,10,6,9000,52,False,52,50208.109296279705
Chocolates & Candies,Amul Happy Treats French Fries,6800,4,1,6500,425,False,425,6043.568711589223
Chocolates & Candies,Ferrero Nutella Hazeulnut Spread,38000,6,5,35700,350,False,350,165965.69461825793
Chocolates & Candies,Veeba Chipolte Southwest Dressing,16100,7,4,14900,300,False,300,55414.876186264264
Chocolates & Candies,Ching's Secret Manchow Noodles Instant Soup,1500,0,6,1500,20,False,20,8368.018216046617
Chocolates & Candies,Yoga Bar Breakfast Protein Bar - Blueberry Pie,5000,12,1,4400,50,False,50,4091.031127845013
Chocolates & Candies,Quaker Oats,19900,7,6,18400,1000,False,1,102647.69011683851
Chocolates & Candies,The Whole Truth Mini Protein Bar - Coconut Cocoa No Added Sugar,5500,25,6,4100,27,False,27,22872.583123860753
Chocolates & Candies,Switz Spring Roll Dough Sheets,9000,4,6,8600,1160,False,20,47976.637772000606
Chocolates & Candies,Unibic Fruit & Nut Real Cranberries & Almonds Protein Bar,4000,17,6,3300,30,False,30,18409.64007530256
Chocolates & Candies,Ching's Secret Tomato Instant Soup,1000,0,1,1000,16,False,15,929.7798017829575
Chocolates & Candies,Chef's Basket Durum Wheat Elbow Pasta,16000,50,6,8000,500,False,500,44629.43048558196
Chocolates & Candies,Sunfeast Yippee! Mood Masala Noodles,6000,28,3,4300,260,False,260,11994.159443000151
Chocolates & Candies,MTR Breakfast Khatta Meetha Poha Mix,2500,20,6,2000,60,False,60,11157.35762139549
Chocolates & Candies,Kellogg's Crunchy Fruit & Nut Breakfast Cereals Muesli,44500,9,6,40100,750,False,750,223705.02030897958
Chocolates & Candies,Ching's Secret Chilli Vinegar,5000,0,4,5000,170,False,170,18595.59603565915
Chocolates & Candies,Ching's Red Chilli Sauce,5500,0,6,5500,200,False,200,30682.733458837596
Chocolates & Candies,Amul Lite Spread,4000,2,5,3900,100,False,100,18130.70613476767
Chocolates & Candies,Borges Durum Wheat Fusilli Pasta ,25000,0,3,25000,500,False,500,69733.48513372181
Chocolates & Candies,The Whole Truth Cranberry Mini Protein Bar No Sugar,5500,20,6,4400,27,False,27,24546.186767070078
Chocolates & Candies,The Whole Truth Mini Protein Bar - Coffee Cocoa No Added Sugar,5500,20,6,4400,27,False,27,24546.186767070078
Chocolates & Candies,Maggi Hot & Sweet Tomato Chilli Sauce,11500,0,1,11500,500,False,500,10692.467720504012
Chocolates & Candies,Sunfeast YiPPee! Noodles - Magic Masala,9600,5,4,9100,540,False,540,33843.98478489965
Chocolates & Candies,Chef's Basket Durum Wheat Fusilli Pasta,16000,50,6,8000,500,False,500,44629.43048558196
Chocolates & Candies,Top Ramen Chicken Noodles,6000,10,1,5400,280,False,280,5020.810929627971
Chocolates & Candies,Veeba Cheese and Chilli Sandwich Spread,8900,11,6,7900,275,False,275,44071.56260451218
Chocolates & Candies,Ching’s Secret Chowmein Hakka Noodles Masala ,4400,0,2,4400,60,False,60,8182.062255690026
Chocolates & Candies,Safal Frozen - Mixed Vegetables,11000,4,2,10500,1000,False,1,19525.37583744211
Chocolates & Candies,MTR 3 Min Poha,2500,0,6,2500,60,False,60,13946.697026744363
Chocolates & Candies,Ching's Manchurian Instant Noodles,1500,0,5,1500,60,False,60,6973.3485133721815
Chocolates & Candies,The Whole Truth Peanut Cocoa Mini Protein Bar No Sugar ,5500,25,6,4100,27,False,27,22872.583123860753
Chocolates & Candies,Gits Pav Bhaji Ready to Eat,11000,22,6,8500,300,False,300,47418.76989093083
Chocolates & Candies,McCain New Mini Samosa with Cheese Corn Style Filling,12000,1,2,11800,240,False,240,21942.803322077798
Chocolates & Candies,Lijjat Udad Mini Papad,6000,6,6,5600,200,False,200,31240.60133990737
Chocolates & Candies,McCain Herb & Garlic Crazy Fries Masala Mix ,12000,5,5,11400,400,False,400,52997.44870162858
Chocolates & Candies,Yoga Bar Multigrain Energy Bar Nuts And Seeds,4000,12,4,3500,38,False,38,13016.917224961406
Chocolates & Candies,"Ching's Secret Sauce, Green Chilli",5500,0,5,5500,190,False,190,25568.94454903133
